玩家pid,玩家等级,累计充值rmb,评分,情感分类,Source,评论内容
1253071353,50,0.0,10,中立,小R反馈,小黑，我想了解下，贝拉池子啥时候复刻
1557818164,33,2036.1,10,不满意,大R反馈,话说，那些低级材料以后会有优化么
1535941863,53,5666.7,10,中立,大R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1407663597,51,6998.6,10,满意,论坛讨论,实在不理解，12单，近8000块，就抽到4个要的
1587093952,55,0.0,10,不满意,玩家评论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1491695425,49,14139.7,10,中立,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1499978036,15,0.0,10,不满意,大R反馈,小黑，我想了解下，贝拉池子啥时候复刻
1117764310,55,7618.9,10,满意,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1166422116,34,0.0,10,满意,玩家评论,春节会有新的198自选吗
1702107553,31,0.0,10,不满意,玩家评论,这期抽卡也太坑人了
1065019705,25,2464.8,10,不满意,论坛讨论,这游戏啥时候来个大版本更新啊，现在内容好少
1505568441,49,6708.7,10,中立,小R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1010168282,27,643.5,10,中立,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1237176640,44,8207.6,10,中立,玩家评论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1660545122,26,0.0,10,不满意,大R反馈,65神兵扫荡连着七八天三金什么意思
1795964708,35,2490.6,10,满意,大R反馈,春节会有新的198自选吗
1408826027,36,1000.2,10,满意,论坛讨论,能不能增加一个每周经验礼包
1588583063,45,13259.2,10,不满意,小R反馈,实在不理解，12单，近8000块，就抽到4个要的
1346766584,41,16895.8,10,中立,大R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1866812733,21,993.0,10,中立,玩家评论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1253861161,12,0.0,10,中立,玩家评论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1247938923,43,9838.8,10,中立,论坛讨论,提个建议
1162613681,50,16388.6,10,不满意,论坛讨论,国服大概什么时候会有累充奖励
1848443908,28,0.0,10,不满意,玩家评论,今后还会出sr角色吗，现在的sr角色好少哦
1601209442,45,0.0,10,满意,大R反馈,话说，那些低级材料以后会有优化么
1389568944,53,16088.0,10,中立,论坛讨论,小黑，我想了解下，贝拉池子啥时候复刻
1657856900,51,2291.2,10,中立,玩家评论,能不能增加一个每周经验礼包
1490915376,49,2318.0,10,中立,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1248496906,50,19704.8,10,满意,大R反馈,提个建议
1110336022,36,2228.1,10,中立,小R反馈,提个建议
1086461841,58,256.4,10,中立,小R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1496023662,32,0.0,10,满意,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1254993183,31,1514.9,10,中立,玩家评论,话说，那些低级材料以后会有优化么
1855538801,24,545.6,10,中立,小R反馈,不用了?弃游了?谢谢
1243296327,44,2406.7,10,满意,小R反馈,就一个意见，不要实时pvp
1603137333,54,7340.7,10,中立,大R反馈,春节会有新的198自选吗
1122726923,26,1548.1,10,中立,玩家评论,小黑，我想了解下，贝拉池子啥时候复刻
1680538844,50,17905.9,10,满意,小R反馈,不用了?弃游了?谢谢
1559913087,21,2712.8,10,中立,小R反馈,今天阿列克谢
1409856515,43,1448.3,10,满意,小R反馈,这概率是否有点过分了2:9
1801370967,38,1233.3,10,不满意,玩家评论,话说，那些低级材料以后会有优化么
1637517809,34,1205.9,10,满意,小R反馈,能不能增加一个每周经验礼包
1565289382,26,0.0,10,中立,论坛讨论,春节会有新的198自选吗
1215982836,11,0.0,10,中立,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1977918438,44,2067.8,10,中立,论坛讨论,65神兵扫荡连着七八天三金什么意思
1196606144,27,0.0,10,不满意,大R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1090615415,29,1649.6,10,满意,小R反馈,不用了?弃游了?谢谢
1444404581,36,1856.0,10,中立,玩家评论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1773853959,12,0.0,10,不满意,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1565488229,28,2811.9,10,中立,小R反馈,实在不理解，12单，近8000块，就抽到4个要的
1987802348,49,4163.6,10,满意,小R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1245035852,46,8585.0,10,不满意,论坛讨论,今后还会出sr角色吗，现在的sr角色好少哦
1662924686,22,2468.5,10,满意,大R反馈,就一个意见，不要实时pvp
1614744469,43,0.0,10,不满意,玩家评论,国服大概什么时候会有累充奖励
1161200743,34,2735.4,10,满意,论坛讨论,今后还会出sr角色吗，现在的sr角色好少哦
1384053645,36,3041.0,10,不满意,论坛讨论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1067923449,47,2784.1,10,中立,论坛讨论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1006051554,39,2728.9,10,不满意,论坛讨论,小黑，我想了解下，贝拉池子啥时候复刻
1984342879,31,2695.4,10,不满意,玩家评论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1861546486,5,0.0,10,不满意,论坛讨论,这期抽卡也太坑人了
1392336294,37,3810.4,10,满意,大R反馈,今天阿列克谢
1211452002,23,0.0,10,中立,大R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1822728102,25,669.9,10,中立,小R反馈,65神兵扫荡连着七八天三金什么意思
1299459642,24,0.0,10,中立,大R反馈,春节会有新的198自选吗
1277203128,37,2506.1,10,不满意,玩家评论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1621408046,54,17895.1,10,满意,小R反馈,提个建议
1425629156,48,25639.5,10,满意,小R反馈,国服大概什么时候会有累充奖励
1813072876,44,1496.4,10,不满意,小R反馈,这期抽卡也太坑人了
1562559198,49,5919.2,10,满意,大R反馈,这概率是否有点过分了2:9
1972089391,34,2455.5,10,满意,玩家评论,就一个意见，不要实时pvp
1881871044,59,13281.6,10,中立,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1520776766,32,2595.1,10,满意,玩家评论,小黑，我想了解下，贝拉池子啥时候复刻
1799585891,41,2447.2,10,中立,玩家评论,你们这破保底，早晚逼得我不想氪了
1732004144,44,1865.9,10,满意,玩家评论,今后还会出sr角色吗，现在的sr角色好少哦
1511315665,57,13438.5,10,中立,玩家评论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1081907325,27,246.7,10,中立,大R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1958854883,53,10415.1,10,中立,大R反馈,不用了?弃游了?谢谢
1668100480,29,856.8,10,中立,小R反馈,实在不理解，12单，近8000块，就抽到4个要的
1313461210,51,19762.0,10,满意,大R反馈,今天阿列克谢
1665410939,29,4220.2,10,中立,玩家评论,今天阿列克谢
1476046291,6,0.0,10,满意,论坛讨论,这游戏啥时候来个大版本更新啊，现在内容好少
1248893992,49,2655.3,10,不满意,大R反馈,春节会有新的198自选吗
1328875898,36,2464.3,10,不满意,论坛讨论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1328883964,37,2127.8,10,满意,玩家评论,这概率是否有点过分了2:9
1135104644,27,559.5,10,中立,论坛讨论,这游戏啥时候来个大版本更新啊，现在内容好少
1841379876,29,2047.4,10,不满意,小R反馈,这概率是否有点过分了2:9
1475310914,10,0.0,10,不满意,大R反馈,你们这破保底，早晚逼得我不想氪了
1878407280,52,0.0,10,中立,玩家评论,就一个意见，不要实时pvp
1939768382,30,1586.3,10,满意,玩家评论,提个建议
1099370937,37,2860.3,10,满意,大R反馈,春节会有新的198自选吗
1863660320,42,1484.2,10,满意,小R反馈,能不能增加一个每周经验礼包
1651713677,51,12370.5,10,满意,玩家评论,这概率是否有点过分了2:9
1950754978,38,2597.6,10,中立,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1862924691,27,1940.8,10,中立,大R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1002156717,37,2149.2,10,不满意,小R反馈,还想要多点体力
1524497130,30,619.4,10,满意,论坛讨论,就一个意见，不要实时pvp
1123447462,48,8204.9,10,满意,大R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1838744085,35,2220.8,10,中立,玩家评论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1513997504,50,22186.2,10,不满意,玩家评论,春节会有新的198自选吗
1611014354,42,609.6,10,中立,小R反馈,提个建议
1289837882,28,2106.4,10,中立,小R反馈,话说，那些低级材料以后会有优化么
1149690421,10,0.0,10,不满意,论坛讨论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1738280755,52,13260.1,10,中立,玩家评论,还想要多点体力
1806849832,57,16185.2,10,不满意,玩家评论,提个建议
1422010981,56,0.0,10,中立,玩家评论,今天阿列克谢
1104680960,52,26545.6,10,满意,小R反馈,不用了?弃游了?谢谢
1976015994,21,2347.2,10,满意,玩家评论,话说，那些低级材料以后会有优化么
1905931038,28,0.0,10,满意,大R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1969003682,36,1448.2,10,中立,大R反馈,65神兵扫荡连着七八天三金什么意思
1683723424,27,1188.4,10,中立,小R反馈,就一个意见，不要实时pvp
1401470730,42,1666.7,10,中立,玩家评论,这期抽卡也太坑人了
1064041033,44,2733.8,10,不满意,玩家评论,国服大概什么时候会有累充奖励
1347138831,33,1102.0,10,中立,论坛讨论,今天阿列克谢
1724433380,50,20557.8,10,中立,小R反馈,还想要多点体力
1119097399,41,0.0,10,不满意,小R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1716429447,32,1636.7,10,不满意,论坛讨论,提个建议
1324967643,34,1381.9,10,不满意,大R反馈,还想要多点体力
1722006688,31,483.5,10,不满意,玩家评论,就一个意见，不要实时pvp
1878001534,38,742.0,10,不满意,小R反馈,不用了?弃游了?谢谢
1800579873,31,2453.4,10,不满意,论坛讨论,话说，那些低级材料以后会有优化么
1869332385,47,7525.9,10,中立,小R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1500484371,37,1807.6,10,中立,大R反馈,65神兵扫荡连着七八天三金什么意思
1273961245,48,11546.2,10,不满意,论坛讨论,你们这破保底，早晚逼得我不想氪了
1574988914,49,16645.0,10,满意,小R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1792609938,17,0.0,10,不满意,小R反馈,还想要多点体力
1651907140,34,2625.0,10,中立,大R反馈,能不能增加一个每周经验礼包
1449014417,41,2872.0,10,中立,小R反馈,还想要多点体力
1239956369,42,3188.7,10,中立,小R反馈,65神兵扫荡连着七八天三金什么意思
1772450038,31,1974.9,10,不满意,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1253371359,47,10784.9,10,满意,玩家评论,话说，那些低级材料以后会有优化么
1828025597,49,12636.3,10,不满意,论坛讨论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1584829363,52,11357.3,10,不满意,大R反馈,就一个意见，不要实时pvp
1468866010,55,17674.0,10,中立,玩家评论,不用了?弃游了?谢谢
1088005478,8,0.0,10,中立,论坛讨论,今后还会出sr角色吗，现在的sr角色好少哦
1129403959,44,23731.8,10,中立,论坛讨论,不用了?弃游了?谢谢
1396834707,37,2109.2,10,不满意,小R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1098465760,8,0.0,10,不满意,大R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1110008898,44,26262.2,10,不满意,论坛讨论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1819015520,39,0.0,10,满意,玩家评论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1775268766,23,737.7,10,中立,论坛讨论,春节会有新的198自选吗
1035110604,30,867.8,10,不满意,小R反馈,这期抽卡也太坑人了
1980898175,32,456.5,10,中立,论坛讨论,能不能增加一个每周经验礼包
1757301838,32,1935.1,10,满意,小R反馈,这概率是否有点过分了2:9
1735043260,55,0.0,10,中立,大R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1326483172,27,0.0,10,中立,玩家评论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1685657378,51,18504.8,10,中立,论坛讨论,今后还会出sr角色吗，现在的sr角色好少哦
1756771807,28,1705.9,10,中立,玩家评论,能不能增加一个每周经验礼包
1864273710,52,0.0,10,满意,论坛讨论,能不能增加一个每周经验礼包
1731474933,20,0.0,10,满意,论坛讨论,今后还会出sr角色吗，现在的sr角色好少哦
1568901514,35,311.2,10,满意,小R反馈,话说，那些低级材料以后会有优化么
1130076832,44,8997.2,10,中立,大R反馈,提个建议
1754810695,39,2358.2,10,不满意,小R反馈,能不能增加一个每周经验礼包
1615768146,30,3403.2,10,满意,论坛讨论,你们这破保底，早晚逼得我不想氪了
1782697702,49,0.0,10,满意,小R反馈,能不能增加一个每周经验礼包
1352795137,19,0.0,10,中立,玩家评论,实在不理解，12单，近8000块，就抽到4个要的
1160263369,47,2784.7,10,满意,大R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
